practice_id,role_id,r_a,
"""DSS05.04""",30,,"""""DSS05.04"""""
"""DSS05.04""",31,,"""""DSS05.04"""""
"""DSS05.04""",32,,"""""DSS05.04"""""
"""DSS05.04""",33,,"""""DSS05.04"""""
"""DSS05.05""",1,,"""""DSS05.05"""""
"""DSS05.05""",2,,"""""DSS05.05"""""
"""DSS05.05""",3,,"""""DSS05.05"""""
"""DSS05.05""",4,,"""""DSS05.05"""""
"""DSS05.05""",5,,"""""DSS05.05"""""
"""DSS05.05""",6,,"""""DSS05.05"""""
"""DSS05.05""",7,,"""""DSS05.05"""""
"""DSS05.05""",8,,"""""DSS05.05"""""
"""DSS05.05""",9,,"""""DSS05.05"""""
"""DSS05.05""",10,,"""""DSS05.05"""""
"""DSS05.05""",11,,"""""DSS05.05"""""
"""DSS05.05""",12,,"""""DSS05.05"""""
"""DSS05.05""",13,A,"""""DSS05.05"""""
"""DSS05.05""",14,,"""""DSS05.05"""""
"""DSS05.05""",15,,"""""DSS05.05"""""
"""DSS05.05""",16,,"""""DSS05.05"""""
"""DSS05.05""",17,,"""""DSS05.05"""""
"""DSS05.05""",18,,"""""DSS05.05"""""
"""DSS05.05""",19,,"""""DSS05.05"""""
"""DSS05.05""",20,,"""""DSS05.05"""""
"""DSS05.05""",21,,"""""DSS05.05"""""
"""DSS05.05""",22,,"""""DSS05.05"""""
"""DSS05.05""",23,,"""""DSS05.05"""""
"""DSS05.05""",24,R,"""""DSS05.05"""""
"""DSS05.05""",25,,"""""DSS05.05"""""
"""DSS05.05""",26,,"""""DSS05.05"""""
"""DSS05.05""",27,R,"""""DSS05.05"""""
"""DSS05.05""",28,,"""""DSS05.05"""""
"""DSS05.05""",29,R,"""""DSS05.05"""""
"""DSS05.05""",30,,"""""DSS05.05"""""
"""DSS05.05""",31,,"""""DSS05.05"""""
"""DSS05.05""",32,,"""""DSS05.05"""""
"""DSS05.05""",33,,"""""DSS05.05"""""
"""DSS05.06""",1,,"""""DSS05.06"""""
"""DSS05.06""",2,,"""""DSS05.06"""""
"""DSS05.06""",3,,"""""DSS05.06"""""
"""DSS05.06""",4,,"""""DSS05.06"""""
"""DSS05.06""",5,,"""""DSS05.06"""""
"""DSS05.06""",6,A,"""""DSS05.06"""""
"""DSS05.06""",7,,"""""DSS05.06"""""
"""DSS05.06""",8,,"""""DSS05.06"""""
"""DSS05.06""",9,,"""""DSS05.06"""""
"""DSS05.06""",10,,"""""DSS05.06"""""
"""DSS05.06""",11,,"""""DSS05.06"""""
"""DSS05.06""",12,,"""""DSS05.06"""""
"""DSS05.06""",13,,"""""DSS05.06"""""
"""DSS05.06""",14,,"""""DSS05.06"""""
"""DSS05.06""",15,,"""""DSS05.06"""""
"""DSS05.06""",16,,"""""DSS05.06"""""
"""DSS05.06""",17,,"""""DSS05.06"""""
"""DSS05.06""",18,,"""""DSS05.06"""""
"""DSS05.06""",19,,"""""DSS05.06"""""
"""DSS05.06""",20,,"""""DSS05.06"""""
"""DSS05.06""",21,,"""""DSS05.06"""""
"""DSS05.06""",22,,"""""DSS05.06"""""
"""DSS05.06""",23,,"""""DSS05.06"""""
"""DSS05.06""",24,R,"""""DSS05.06"""""
"""DSS05.06""",25,,"""""DSS05.06"""""
"""DSS05.06""",26,,"""""DSS05.06"""""
"""DSS05.06""",27,,"""""DSS05.06"""""
"""DSS05.06""",28,,"""""DSS05.06"""""
"""DSS05.06""",29,R,"""""DSS05.06"""""
"""DSS05.06""",30,,"""""DSS05.06"""""
"""DSS05.06""",31,,"""""DSS05.06"""""
"""DSS05.06""",32,,"""""DSS05.06"""""
"""DSS05.06""",33,,"""""DSS05.06"""""
"""DSS05.07""",1,,"""""DSS05.07"""""
"""DSS05.07""",2,,"""""DSS05.07"""""
"""DSS05.07""",3,,"""""DSS05.07"""""
"""DSS05.07""",4,,"""""DSS05.07"""""
"""DSS05.07""",5,,"""""DSS05.07"""""
"""DSS05.07""",6,,"""""DSS05.07"""""
"""DSS05.07""",7,,"""""DSS05.07"""""
"""DSS05.07""",8,,"""""DSS05.07"""""
"""DSS05.07""",9,,"""""DSS05.07"""""
"""DSS05.07""",10,,"""""DSS05.07"""""
"""DSS05.07""",11,,"""""DSS05.07"""""
"""DSS05.07""",12,,"""""DSS05.07"""""
"""DSS05.07""",13,A,"""""DSS05.07"""""
"""DSS05.07""",14,,"""""DSS05.07"""""
"""DSS05.07""",15,,"""""DSS05.07"""""
"""DSS05.07""",16,,"""""DSS05.07"""""
"""DSS05.07""",17,,"""""DSS05.07"""""
"""DSS05.07""",18,,"""""DSS05.07"""""
"""DSS05.07""",19,,"""""DSS05.07"""""
"""DSS05.07""",20,,"""""DSS05.07"""""
"""DSS05.07""",21,,"""""DSS05.07"""""
"""DSS05.07""",22,,"""""DSS05.07"""""
"""DSS05.07""",23,,"""""DSS05.07"""""
"""DSS05.07""",24,R,"""""DSS05.07"""""
"""DSS05.07""",25,,"""""DSS05.07"""""
"""DSS05.07""",26,,"""""DSS05.07"""""
"""DSS05.07""",27,R,"""""DSS05.07"""""
"""DSS05.07""",28,,"""""DSS05.07"""""
"""DSS05.07""",29,R,"""""DSS05.07"""""
"""DSS05.07""",30,,"""""DSS05.07"""""
"""DSS05.07""",31,,"""""DSS05.07"""""
"""DSS05.07""",32,,"""""DSS05.07"""""
"""DSS05.07""",33,,"""""DSS05.07"""""
"""MEA01.01""",1,,"""""MEA01.01"""""
"""MEA01.01""",2,R,"""""MEA01.01"""""
"""MEA01.01""",3,A,"""""MEA01.01"""""
"""MEA01.01""",4,,"""""MEA01.01"""""
"""MEA01.01""",5,R,"""""MEA01.01"""""
"""MEA01.01""",6,R,"""""MEA01.01"""""
"""MEA01.01""",7,,"""""MEA01.01"""""
"""MEA01.01""",8,,"""""MEA01.01"""""
"""MEA01.01""",9,R,"""""MEA01.01"""""
"""MEA01.01""",10,R,"""""MEA01.01"""""
"""MEA01.01""",11,,"""""MEA01.01"""""
"""MEA01.01""",12,,"""""MEA01.01"""""
"""MEA01.01""",13,,"""""MEA01.01"""""
"""MEA01.01""",14,,"""""MEA01.01"""""
"""MEA01.01""",15,,"""""MEA01.01"""""
"""MEA01.01""",16,,"""""MEA01.01"""""
"""MEA01.01""",17,,"""""MEA01.01"""""
"""MEA01.01""",18,,"""""MEA01.01"""""
"""MEA01.01""",19,,"""""MEA01.01"""""
"""MEA01.01""",20,,"""""MEA01.01"""""
"""MEA01.01""",21,,"""""MEA01.01"""""
"""MEA01.01""",22,,"""""MEA01.01"""""
"""MEA01.01""",23,,"""""MEA01.01"""""
"""MEA01.01""",24,,"""""MEA01.01"""""
"""MEA01.01""",25,,"""""MEA01.01"""""
"""MEA01.01""",26,,"""""MEA01.01"""""
"""MEA01.01""",27,,"""""MEA01.01"""""
"""MEA01.01""",28,,"""""MEA01.01"""""
"""MEA01.01""",29,,"""""MEA01.01"""""
"""MEA01.01""",30,,"""""MEA01.01"""""
"""MEA01.01""",31,,"""""MEA01.01"""""
"""MEA01.01""",32,,"""""MEA01.01"""""
"""MEA01.01""",33,,"""""MEA01.01"""""
"""MEA01.02""",1,,"""""MEA01.02"""""
"""MEA01.02""",2,A,"""""MEA01.02"""""
"""MEA01.02""",3,,"""""MEA01.02"""""
"""MEA01.02""",4,,"""""MEA01.02"""""
"""MEA01.02""",5,,"""""MEA01.02"""""
"""MEA01.02""",6,,"""""MEA01.02"""""
"""MEA01.02""",7,,"""""MEA01.02"""""
"""MEA01.02""",8,,"""""MEA01.02"""""
"""MEA01.02""",9,,"""""MEA01.02"""""
"""MEA01.02""",10,,"""""MEA01.02"""""
"""MEA01.02""",11,,"""""MEA01.02"""""
"""MEA01.02""",12,,"""""MEA01.02"""""
"""MEA01.02""",13,,"""""MEA01.02"""""
"""MEA01.02""",14,R,"""""MEA01.02"""""
"""MEA01.02""",15,,"""""MEA01.02"""""
"""MEA01.02""",16,,"""""MEA01.02"""""
"""MEA01.02""",17,,"""""MEA01.02"""""
"""MEA01.02""",18,,"""""MEA01.02"""""
"""MEA01.02""",19,,"""""MEA01.02"""""
"""MEA01.02""",20,,"""""MEA01.02"""""
"""MEA01.02""",21,R,"""""MEA01.02"""""
"""MEA01.02""",22,,"""""MEA01.02"""""
"""MEA01.02""",23,R,"""""MEA01.02"""""
"""MEA01.02""",24,R,"""""MEA01.02"""""
"""MEA01.02""",25,,"""""MEA01.02"""""
"""MEA01.02""",26,R,"""""MEA01.02"""""
"""MEA01.02""",27,,"""""MEA01.02"""""
"""MEA01.02""",28,,"""""MEA01.02"""""
"""MEA01.02""",29,,"""""MEA01.02"""""
"""MEA01.02""",30,,"""""MEA01.02"""""
"""MEA01.02""",31,,"""""MEA01.02"""""
"""MEA01.02""",32,,"""""MEA01.02"""""
"""MEA01.02""",33,,"""""MEA01.02"""""
"""MEA01.03""",1,,"""""MEA01.03"""""
"""MEA01.03""",2,,"""""MEA01.03"""""
"""MEA01.03""",3,,"""""MEA01.03"""""
"""MEA01.03""",4,,"""""MEA01.03"""""
"""MEA01.03""",5,,"""""MEA01.03"""""
"""MEA01.03""",6,,"""""MEA01.03"""""
"""MEA01.03""",7,,"""""MEA01.03"""""
"""MEA01.03""",8,,"""""MEA01.03"""""
"""MEA01.03""",9,,"""""MEA01.03"""""
"""MEA01.03""",10,,"""""MEA01.03"""""
"""MEA01.03""",11,,"""""MEA01.03"""""
"""MEA01.03""",12,,"""""MEA01.03"""""
"""MEA01.03""",13,,"""""MEA01.03"""""
"""MEA01.03""",14,R,"""""MEA01.03"""""
"""MEA01.03""",15,,"""""MEA01.03"""""
"""MEA01.03""",16,,"""""MEA01.03"""""
"""MEA01.03""",17,,"""""MEA01.03"""""
"""MEA01.03""",18,,"""""MEA01.03"""""
"""MEA01.03""",19,,"""""MEA01.03"""""
"""MEA01.03""",20,,"""""MEA01.03"""""
"""MEA01.03""",21,R,"""""MEA01.03"""""
"""MEA01.03""",22,,"""""MEA01.03"""""
"""MEA01.03""",23,R,"""""MEA01.03"""""
"""MEA01.03""",24,R,"""""MEA01.03"""""
"""MEA01.03""",25,,"""""MEA01.03"""""
"""MEA01.03""",26,R,"""""MEA01.03"""""
"""MEA01.03""",27,,"""""MEA01.03"""""
"""MEA01.03""",28,,"""""MEA01.03"""""
"""MEA01.03""",29,,"""""MEA01.03"""""
"""MEA01.03""",30,,"""""MEA01.03"""""
"""MEA01.03""",31,,"""""MEA01.03"""""
"""MEA01.03""",32,,"""""MEA01.03"""""
"""MEA01.03""",33,,"""""MEA01.03"""""
"""MEA01.04""",1,,"""""MEA01.04"""""
"""MEA01.04""",2,,"""""MEA01.04"""""
"""MEA01.04""",3,,"""""MEA01.04"""""
"""MEA01.04""",4,,"""""MEA01.04"""""
"""MEA01.04""",5,,"""""MEA01.04"""""
"""MEA01.04""",6,,"""""MEA01.04"""""
"""MEA01.04""",7,,"""""MEA01.04"""""
"""MEA01.04""",8,,"""""MEA01.04"""""
"""MEA01.04""",9,,"""""MEA01.04"""""
"""MEA01.04""",10,,"""""MEA01.04"""""
"""MEA01.04""",11,,"""""MEA01.04"""""
"""MEA01.04""",12,,"""""MEA01.04"""""
"""MEA01.04""",13,,"""""MEA01.04"""""
"""MEA01.04""",14,R,"""""MEA01.04"""""
"""MEA01.04""",15,,"""""MEA01.04"""""
"""MEA01.04""",16,,"""""MEA01.04"""""
"""MEA01.04""",17,,"""""MEA01.04"""""
"""MEA01.04""",18,,"""""MEA01.04"""""
"""MEA01.04""",19,,"""""MEA01.04"""""
"""MEA01.04""",20,,"""""MEA01.04"""""
"""MEA01.04""",21,R,"""""MEA01.04"""""
"""MEA01.04""",22,,"""""MEA01.04"""""
"""MEA01.04""",23,R,"""""MEA01.04"""""
"""MEA01.04""",24,R,"""""MEA01.04"""""
"""MEA01.04""",25,,"""""MEA01.04"""""
"""MEA01.04""",26,R,"""""MEA01.04"""""
"""MEA01.04""",27,,"""""MEA01.04"""""
"""MEA01.04""",28,,"""""MEA01.04"""""
"""MEA01.04""",29,,"""""MEA01.04"""""
"""MEA01.04""",30,,"""""MEA01.04"""""
"""MEA01.04""",31,,"""""MEA01.04"""""
"""MEA01.04""",32,,"""""MEA01.04"""""
"""MEA01.04""",33,,"""""MEA01.04"""""
"""MEA01.05""",1,,"""""MEA01.05"""""
"""MEA01.05""",2,,"""""MEA01.05"""""
"""MEA01.05""",3,,"""""MEA01.05"""""
"""MEA01.05""",4,,"""""MEA01.05"""""
"""MEA01.05""",5,,"""""MEA01.05"""""
"""MEA01.05""",6,,"""""MEA01.05"""""
"""MEA01.05""",7,,"""""MEA01.05"""""
"""MEA01.05""",8,,"""""MEA01.05"""""
"""MEA01.05""",9,,"""""MEA01.05"""""
"""MEA01.05""",10,,"""""MEA01.05"""""
"""MEA01.05""",11,,"""""MEA01.05"""""
"""MEA01.05""",12,,"""""MEA01.05"""""
"""MEA01.05""",13,,"""""MEA01.05"""""
"""MEA01.05""",14,R,"""""MEA01.05"""""
"""MEA01.05""",15,,"""""MEA01.05"""""
"""MEA01.05""",16,,"""""MEA01.05"""""
"""MEA01.05""",17,,"""""MEA01.05"""""
"""MEA01.05""",18,,"""""MEA01.05"""""
"""MEA01.05""",19,,"""""MEA01.05"""""
"""MEA01.05""",20,,"""""MEA01.05"""""
"""MEA01.05""",21,R,"""""MEA01.05"""""
"""MEA01.05""",22,,"""""MEA01.05"""""
"""MEA01.05""",23,R,"""""MEA01.05"""""
"""MEA01.05""",24,R,"""""MEA01.05"""""
"""MEA01.05""",25,,"""""MEA01.05"""""
"""MEA01.05""",26,R,"""""MEA01.05"""""
"""MEA01.05""",27,,"""""MEA01.05"""""
"""MEA01.05""",28,,"""""MEA01.05"""""
"""MEA01.05""",29,,"""""MEA01.05"""""
"""MEA01.05""",30,,"""""MEA01.05"""""
"""MEA01.05""",31,,"""""MEA01.05"""""
"""MEA01.05""",32,,"""""MEA01.05"""""
"""MEA01.05""",33,,"""""MEA01.05"""""
"""EDM01.01""",1,A,"""""EDM01.01"""""
"""EDM01.01""",2,R,"""""EDM01.01"""""
"""EDM01.01""",3,R,"""""EDM01.01"""""
"""EDM01.01""",4,,"""""EDM01.01"""""
"""EDM01.01""",5,,"""""EDM01.01"""""
"""EDM01.01""",6,R,"""""EDM01.01"""""
"""EDM01.01""",7,,"""""EDM01.01"""""
"""EDM01.01""",8,,"""""EDM01.01"""""
"""EDM01.01""",9,,"""""EDM01.01"""""
"""EDM01.01""",10,R,"""""EDM01.01"""""
"""EDM01.01""",11,,"""""EDM01.01"""""
"""EDM01.01""",12,,"""""EDM01.01"""""
"""EDM01.01""",13,,"""""EDM01.01"""""
"""EDM01.01""",14,,"""""EDM01.01"""""
"""EDM01.01""",15,,"""""EDM01.01"""""
"""EDM01.01""",16,,"""""EDM01.01"""""
"""EDM01.01""",17,,"""""EDM01.01"""""
"""EDM01.01""",18,,"""""EDM01.01"""""
"""EDM01.01""",19,,"""""EDM01.01"""""
"""EDM01.01""",20,,"""""EDM01.01"""""
"""EDM01.01""",21,,"""""EDM01.01"""""
"""EDM01.01""",22,,"""""EDM01.01"""""
"""EDM01.01""",23,,"""""EDM01.01"""""
"""EDM01.01""",24,,"""""EDM01.01"""""
"""EDM01.01""",25,,"""""EDM01.01"""""
"""EDM01.01""",26,,"""""EDM01.01"""""
"""EDM01.01""",27,,"""""EDM01.01"""""
"""EDM01.01""",28,,"""""EDM01.01"""""
"""EDM01.01""",29,,"""""EDM01.01"""""
"""EDM01.01""",30,,"""""EDM01.01"""""
"""EDM01.01""",31,,"""""EDM01.01"""""
"""EDM01.01""",32,,"""""EDM01.01"""""
"""EDM01.01""",33,,"""""EDM01.01"""""
"""EDM01.02""",1,A,"""""EDM01.02"""""
"""EDM01.02""",2,R,"""""EDM01.02"""""
"""EDM01.02""",3,,"""""EDM01.02"""""
"""EDM01.02""",4,,"""""EDM01.02"""""
"""EDM01.02""",5,,"""""EDM01.02"""""
"""EDM01.02""",6,,"""""EDM01.02"""""
"""EDM01.02""",7,,"""""EDM01.02"""""
"""EDM01.02""",8,,"""""EDM01.02"""""
"""EDM01.02""",9,,"""""EDM01.02"""""
"""EDM01.02""",10,R,"""""EDM01.02"""""
"""EDM01.02""",11,,"""""EDM01.02"""""
"""EDM01.02""",12,,"""""EDM01.02"""""
"""EDM01.02""",13,,"""""EDM01.02"""""
"""EDM01.02""",14,,"""""EDM01.02"""""
"""EDM01.02""",15,,"""""EDM01.02"""""
"""EDM01.02""",16,,"""""EDM01.02"""""
"""EDM01.02""",17,,"""""EDM01.02"""""
"""EDM01.02""",18,,"""""EDM01.02"""""
"""EDM01.02""",19,,"""""EDM01.02"""""
"""EDM01.02""",20,,"""""EDM01.02"""""
"""EDM01.02""",21,,"""""EDM01.02"""""
"""EDM01.02""",22,,"""""EDM01.02"""""
"""EDM01.02""",23,,"""""EDM01.02"""""
"""EDM01.02""",24,,"""""EDM01.02"""""
"""EDM01.02""",25,,"""""EDM01.02"""""
"""EDM01.02""",26,,"""""EDM01.02"""""
"""EDM01.02""",27,,"""""EDM01.02"""""
"""EDM01.02""",28,,"""""EDM01.02"""""
"""EDM01.02""",29,,"""""EDM01.02"""""
"""EDM01.02""",30,,"""""EDM01.02"""""
"""EDM01.02""",31,,"""""EDM01.02"""""
"""EDM01.02""",32,,"""""EDM01.02"""""
"""EDM01.02""",33,,"""""EDM01.02"""""
"""EDM01.03""",1,A,"""""EDM01.03"""""
"""EDM01.03""",2,R,"""""EDM01.03"""""
"""EDM01.03""",3,R,"""""EDM01.03"""""
"""EDM01.03""",4,,"""""EDM01.03"""""
"""EDM01.03""",5,,"""""EDM01.03"""""
"""EDM01.03""",6,R,"""""EDM01.03"""""
"""EDM01.03""",7,,"""""EDM01.03"""""
"""EDM01.03""",8,,"""""EDM01.03"""""
"""EDM01.03""",9,,"""""EDM01.03"""""
"""EDM01.03""",10,R,"""""EDM01.03"""""
"""EDM01.03""",11,,"""""EDM01.03"""""
"""EDM01.03""",12,,"""""EDM01.03"""""
"""EDM01.03""",13,,"""""EDM01.03"""""
"""EDM01.03""",14,,"""""EDM01.03"""""
"""EDM01.03""",15,,"""""EDM01.03"""""
"""EDM01.03""",16,,"""""EDM01.03"""""
"""EDM01.03""",17,,"""""EDM01.03"""""
"""EDM01.03""",18,,"""""EDM01.03"""""
"""EDM01.03""",19,,"""""EDM01.03"""""
"""EDM01.03""",20,,"""""EDM01.03"""""
"""EDM01.03""",21,,"""""EDM01.03"""""
"""EDM01.03""",22,,"""""EDM01.03"""""
"""EDM01.03""",23,,"""""EDM01.03"""""
"""EDM01.03""",24,,"""""EDM01.03"""""
"""EDM01.03""",25,,"""""EDM01.03"""""
"""EDM01.03""",26,,"""""EDM01.03"""""
"""EDM01.03""",27,,"""""EDM01.03"""""
"""EDM01.03""",28,,"""""EDM01.03"""""
"""EDM01.03""",29,,"""""EDM01.03"""""
"""EDM01.03""",30,,"""""EDM01.03"""""
"""EDM01.03""",31,,"""""EDM01.03"""""
"""EDM01.03""",32,,"""""EDM01.03"""""
"""EDM01.03""",33,,"""""EDM01.03"""""
"""EDM02.01""",1,A,"""""EDM02.01"""""
"""EDM02.01""",2,R,"""""EDM02.01"""""
"""EDM02.01""",3,R,"""""EDM02.01"""""
"""EDM02.01""",4,,"""""EDM02.01"""""
"""EDM02.01""",5,R,"""""EDM02.01"""""
"""EDM02.01""",6,R,"""""EDM02.01"""""
"""EDM02.01""",7,,"""""EDM02.01"""""
"""EDM02.01""",8,,"""""EDM02.01"""""
"""EDM02.01""",9,R,"""""EDM02.01"""""
"""EDM02.01""",10,R,"""""EDM02.01"""""
"""EDM02.01""",11,,"""""EDM02.01"""""
"""EDM02.01""",12,,"""""EDM02.01"""""
"""EDM02.01""",13,,"""""EDM02.01"""""
"""EDM02.01""",14,,"""""EDM02.01"""""
"""EDM02.01""",15,,"""""EDM02.01"""""
"""EDM02.01""",16,,"""""EDM02.01"""""
"""EDM02.01""",17,,"""""EDM02.01"""""
"""EDM02.01""",18,,"""""EDM02.01"""""
"""EDM02.01""",19,,"""""EDM02.01"""""
"""EDM02.01""",20,,"""""EDM02.01"""""
"""EDM02.01""",21,,"""""EDM02.01"""""
"""EDM02.01""",22,,"""""EDM02.01"""""
"""EDM02.01""",23,,"""""EDM02.01"""""
"""EDM02.01""",24,,"""""EDM02.01"""""
"""EDM02.01""",25,,"""""EDM02.01"""""
"""EDM02.01""",26,,"""""EDM02.01"""""
"""EDM02.01""",27,,"""""EDM02.01"""""
"""EDM02.01""",28,,"""""EDM02.01"""""
"""EDM02.01""",29,,"""""EDM02.01"""""
"""EDM02.01""",30,,"""""EDM02.01"""""
"""EDM02.01""",31,,"""""EDM02.01"""""
"""EDM02.01""",32,,"""""EDM02.01"""""
"""EDM02.01""",33,,"""""EDM02.01"""""
"""EDM02.02""",1,A,"""""EDM02.02"""""
"""EDM02.02""",2,R,"""""EDM02.02"""""
"""EDM02.02""",3,R,"""""EDM02.02"""""
"""EDM02.02""",4,,"""""EDM02.02"""""
"""EDM02.02""",5,R,"""""EDM02.02"""""
"""EDM02.02""",6,R,"""""EDM02.02"""""
"""EDM02.02""",7,,"""""EDM02.02"""""
"""EDM02.02""",8,,"""""EDM02.02"""""
"""EDM02.02""",9,R,"""""EDM02.02"""""
"""EDM02.02""",10,R,"""""EDM02.02"""""
"""EDM02.02""",11,,"""""EDM02.02"""""
"""EDM02.02""",12,,"""""EDM02.02"""""
"""EDM02.02""",13,,"""""EDM02.02"""""
"""EDM02.02""",14,,"""""EDM02.02"""""
"""EDM02.02""",15,,"""""EDM02.02"""""
"""EDM02.02""",16,,"""""EDM02.02"""""
"""EDM02.02""",17,,"""""EDM02.02"""""
"""EDM02.02""",18,,"""""EDM02.02"""""
"""EDM02.02""",19,,"""""EDM02.02"""""
"""EDM02.02""",20,,"""""EDM02.02"""""
"""EDM02.02""",21,,"""""EDM02.02"""""
"""EDM02.02""",22,,"""""EDM02.02"""""
"""EDM02.02""",23,,"""""EDM02.02"""""
"""EDM02.02""",24,,"""""EDM02.02"""""
"""EDM02.02""",25,,"""""EDM02.02"""""
"""EDM02.02""",26,,"""""EDM02.02"""""
"""EDM02.02""",27,,"""""EDM02.02"""""
"""EDM02.02""",28,,"""""EDM02.02"""""
"""EDM02.02""",29,,"""""EDM02.02"""""
"""EDM02.02""",30,,"""""EDM02.02"""""
"""EDM02.02""",31,,"""""EDM02.02"""""
"""EDM02.02""",32,,"""""EDM02.02"""""
"""EDM02.02""",33,,"""""EDM02.02"""""
"""EDM02.03""",1,A,"""""EDM02.03"""""
"""EDM02.03""",2,R,"""""EDM02.03"""""
"""EDM02.03""",3,R,"""""EDM02.03"""""
"""EDM02.03""",4,,"""""EDM02.03"""""
"""EDM02.03""",5,R,"""""EDM02.03"""""
"""EDM02.03""",6,R,"""""EDM02.03"""""
"""EDM02.03""",7,,"""""EDM02.03"""""
"""EDM02.03""",8,,"""""EDM02.03"""""
"""EDM02.03""",9,R,"""""EDM02.03"""""
"""EDM02.03""",10,R,"""""EDM02.03"""""
"""EDM02.03""",11,,"""""EDM02.03"""""
"""EDM02.03""",12,,"""""EDM02.03"""""
"""EDM02.03""",13,,"""""EDM02.03"""""
"""EDM02.03""",14,,"""""EDM02.03"""""
"""EDM02.03""",15,,"""""EDM02.03"""""
"""EDM02.03""",16,,"""""EDM02.03"""""
"""EDM02.03""",17,,"""""EDM02.03"""""
"""EDM02.03""",18,,"""""EDM02.03"""""
"""EDM02.03""",19,,"""""EDM02.03"""""
"""EDM02.03""",20,,"""""EDM02.03"""""
"""EDM02.03""",21,,"""""EDM02.03"""""
"""EDM02.03""",22,,"""""EDM02.03"""""
"""EDM02.03""",23,,"""""EDM02.03"""""
"""EDM02.03""",24,,"""""EDM02.03"""""
"""EDM02.03""",25,,"""""EDM02.03"""""
"""EDM02.03""",26,,"""""EDM02.03"""""
"""EDM02.03""",27,,"""""EDM02.03"""""
"""EDM02.03""",28,,"""""EDM02.03"""""
"""EDM02.03""",29,,"""""EDM02.03"""""
"""EDM02.03""",30,,"""""EDM02.03"""""
"""EDM02.03""",31,,"""""EDM02.03"""""
"""EDM02.03""",32,,"""""EDM02.03"""""
"""EDM02.03""",33,,"""""EDM02.03"""""
"""EDM02.04""",1,A,"""""EDM02.04"""""
"""EDM02.04""",2,R,"""""EDM02.04"""""
"""EDM02.04""",3,R,"""""EDM02.04"""""
"""EDM02.04""",4,,"""""EDM02.04"""""
"""EDM02.04""",5,R,"""""EDM02.04"""""
"""EDM02.04""",6,R,"""""EDM02.04"""""
"""EDM02.04""",7,,"""""EDM02.04"""""
"""EDM02.04""",8,,"""""EDM02.04"""""
"""EDM02.04""",9,R,"""""EDM02.04"""""
"""EDM02.04""",10,R,"""""EDM02.04"""""
"""EDM02.04""",11,,"""""EDM02.04"""""
"""EDM02.04""",12,,"""""EDM02.04"""""
"""EDM02.04""",13,,"""""EDM02.04"""""
"""EDM02.04""",14,,"""""EDM02.04"""""
"""EDM02.04""",15,,"""""EDM02.04"""""
"""EDM02.04""",16,,"""""EDM02.04"""""
"""EDM02.04""",17,,"""""EDM02.04"""""
"""EDM02.04""",18,,"""""EDM02.04"""""
"""EDM02.04""",19,,"""""EDM02.04"""""
"""EDM02.04""",20,,"""""EDM02.04"""""
"""EDM02.04""",21,,"""""EDM02.04"""""
"""EDM02.04""",22,,"""""EDM02.04"""""
"""EDM02.04""",23,,"""""EDM02.04"""""
"""EDM02.04""",24,,"""""EDM02.04"""""
"""EDM02.04""",25,,"""""EDM02.04"""""
"""EDM02.04""",26,,"""""EDM02.04"""""
"""EDM02.04""",27,,"""""EDM02.04"""""
"""EDM02.04""",28,,"""""EDM02.04"""""
"""EDM02.04""",29,,"""""EDM02.04"""""
"""EDM02.04""",30,R,"""""EDM02.04"""""
"""EDM02.04""",31,,"""""EDM02.04"""""
"""EDM02.04""",32,,"""""EDM02.04"""""
"""EDM02.04""",33,,"""""EDM02.04"""""
"""EDM04.01""",1,A,"""""EDM04.01"""""
"""EDM04.01""",2,R,"""""EDM04.01"""""
"""EDM04.01""",3,R,"""""EDM04.01"""""
"""EDM04.01""",4,,"""""EDM04.01"""""
"""EDM04.01""",5,,"""""EDM04.01"""""
"""EDM04.01""",6,R,"""""EDM04.01"""""
"""EDM04.01""",7,,"""""EDM04.01"""""
"""EDM04.01""",8,,"""""EDM04.01"""""
"""EDM04.01""",9,R,"""""EDM04.01"""""
"""EDM04.01""",10,R,"""""EDM04.01"""""
"""EDM04.01""",11,,"""""EDM04.01"""""
"""EDM04.01""",12,,"""""EDM04.01"""""
"""EDM04.01""",13,,"""""EDM04.01"""""
"""EDM04.01""",14,,"""""EDM04.01"""""
"""EDM04.01""",15,,"""""EDM04.01"""""
"""EDM04.01""",16,,"""""EDM04.01"""""
"""EDM04.01""",17,,"""""EDM04.01"""""
"""EDM04.01""",18,,"""""EDM04.01"""""
"""EDM04.01""",19,,"""""EDM04.01"""""
"""EDM04.01""",20,,"""""EDM04.01"""""
"""EDM04.01""",21,,"""""EDM04.01"""""
"""EDM04.01""",22,,"""""EDM04.01"""""
"""EDM04.01""",23,,"""""EDM04.01"""""
"""EDM04.01""",24,,"""""EDM04.01"""""
"""EDM04.01""",25,,"""""EDM04.01"""""
"""EDM04.01""",26,,"""""EDM04.01"""""
"""EDM04.01""",27,,"""""EDM04.01"""""
"""EDM04.01""",28,,"""""EDM04.01"""""
"""EDM04.01""",29,,"""""EDM04.01"""""
"""EDM04.01""",30,,"""""EDM04.01"""""
"""EDM04.01""",31,,"""""EDM04.01"""""
"""EDM04.01""",32,,"""""EDM04.01"""""
"""EDM04.01""",33,,"""""EDM04.01"""""
"""EDM04.02""",1,A,"""""EDM04.02"""""
"""EDM04.02""",2,R,"""""EDM04.02"""""
